Comments,Date,Favorites,User,Polarity,Sentiment
RT @kumailn: I know the coronavirus isn’t that scary for a lot of ppl. Many of you are young &amp; healthy &amp; will be able to defeat it without…,2020-03-08 01:21:47,0,Lyn Starr,0.22000000000000003,positive
"RT @tap_1_0: @DianaHollins @FLOTUS @WhiteHouse Seriously, Melania. Your husband just called the governor of a state dealing with the corona…",2020-03-08 01:21:47,0,SARA BLANKENSHIP,-0.3333333333333333,negative
"RT @AnaCabrera: JUST IN: At least 24 new #coronavirus cases in Washington State, including two additional deaths, the state health departme…",2020-03-08 01:21:47,0,mary,-0.08181818181818182,negative
"RT @MarketWatch: Has the coronavirus selloff created a stock-buying opportunity, or is it too early? Here’s what analysts and strategists a…",2020-03-08 01:21:47,0,Dom's Den,0.1,positive
"SI ME AGARRO CORONAVIRUS,ANTES DE INTERNARME VISITO TODOS LOS BARES Y RESTAURANTES DE LA MATANZA #CoronavirusArgentina",2020-03-08 01:21:47,0,VENGADORA SERIAL,0.0,neutral
RT @guardian: Washington nursing home at center of US coronavirus outbreak reports 13 deaths https://t.co/Nzgi366ZwO,2020-03-08 01:21:47,0,Donna,-0.1,negative
@adamclarkitv Stockpile now prepair yourself ready incase the worse could happen of this Coronavirus &amp; lock down https://t.co/QRRZfUZnsJ,2020-03-08 01:21:47,0,BREXIT //(*_*)\\,-0.11851851851851854,negative
"RT @chico_dykey: yesterday i decided to take an uber to class..me &amp; my driver made small talk, after we reached my school, my uber driver s…",2020-03-08 01:21:47,0,Academic Counselor at ICDC College,-0.25,negative
RT @AdamParkhomenko: Matt Gaetz who joked around with a mask is probably on his way to get tested for Coronavirus right about now with the…,2020-03-08 01:21:47,0,Mike Curly,0.2857142857142857,positive
"RT @WinstonLing: Desde o início eu tenho postado mostrando a falsidade desta campanha alarmista por parte da IMPRENSA.
Este vídeo prova min…",2020-03-08 01:21:47,0,Maat-Kemet,0.0,neutral
"RT @JMJancovici: Les compagnies aériennes brûlent des milliers de litres de carburant en faisant voler des avions ""fantômes"" vides afin de…",2020-03-08 01:21:47,0,piette gwenaelle,0.0,neutral
🍁@PHSAofBC #coronavirus #COVID19 🍁#BC 🇨🇦#Canada @JustinTrudeau @jjhorgan @realDonaldTrump @POTUS @WHO @NIH… https://t.co/UkGGzi7NfA,2020-03-08 01:21:47,0,Haida Princess (Lori),0.0,neutral
"RT @Bud_Doggin: The Trump administration is deploying a crisis response military unit to the southern border with Mexico.

The move was mad…",2020-03-08 01:21:47,0,Two Guns ❌ 🇺🇸,-0.05,negative
"RT @TheDemCoalition: ""If it affects him personally in a financial or political way and it's positive, he'll tout about it and he'll brag ab…",2020-03-08 01:21:47,0,Julie Meisler,0.07575757575757576,positive
RT @auronplay: el coronavirus ha llegado a la India https://t.co/9oeYwBl9Ma,2020-03-08 01:21:47,0,MarTín,0.0,neutral
"RT @pfefer_r: All he cares about are the numbers. 
He cares nothing for the people who are sick. I'm so ready for a president who cares abo…",2020-03-08 01:21:47,0,Susan_S,-0.2571428571428571,negative
"RT @bearbig: The 87-year old patient stayed in Wu Han hospital for nearly a month, haven't see the sunset since then. On his way to do the…",2020-03-08 01:21:47,0,فانتاسيا,0.1,positive
RT @allinwithchris: Chris Hayes on Trump’s failing response to coronavirus.  https://t.co/EJy8vmZbRL #inners,2020-03-08 01:21:47,0,Rebecca 🆘,0.0,neutral
"RT @essenviews: If millions of people can't afford to be tested it doesn't matter if others are tested, does it? How are people going to af…",2020-03-08 01:21:47,0,Grace Murphy,0.0,neutral
"RT @amadril: Curios Abused Maybe, or does she crack a whip too? Of course she does. ”You must have lost all character way in order to marry…",2020-03-08 01:21:47,0,Chf Gary,0.0,neutral
"RT @cnnbrk: A person who attended CPAC last week tested positive for coronavirus. Many officials, including Trump and Pence, were also at t…",2020-03-08 01:21:47,0,ashley,0.24242424242424243,positive
"RT @ArielLiefeldt: Ya son 8 con coronavirus, uno mas y le ganan al rojo",2020-03-08 01:21:47,0,JoacoMenoyo,0.0,neutral
"RT @cnnbrk: A person who attended CPAC last week tested positive for coronavirus. Many officials, including Trump and Pence, were also at t…",2020-03-08 01:21:47,0,OnlyFans Creative Director,0.24242424242424243,positive
RT @deIicatesummers: belicebers really trying to convince themselves that mustin has moved his dates from stadiums to arenas due to coronav…,2020-03-08 01:21:47,0,Swiftie_Fileven,0.037500000000000006,positive
"I saw this on the Sun app and thought you'd be interested

Family of coronavirus granddad unable to bury him becaus… https://t.co/MoqOW4x2ND",2020-03-08 01:21:47,0,Rozina,-0.125,negative
"RT @BardsOfWar: Watch California.

Now isn't this interesting.  A quarantine of ""stay in your home""?  Who is being rounded up? Why Californ…",2020-03-08 01:21:47,0,"❌Alex Karman(""Lying Dog-Faced Pony Soldier"")❌",0.5,positive
"RT @bearbig: The 87-year old patient stayed in Wu Han hospital for nearly a month, haven't see the sunset since then. On his way to do the…",2020-03-08 01:21:47,0,KAS ☾,0.1,positive
"RT @Noahpinion: This thread is wild. Our entire health system, with the exception of a few places like Stanford or the University of Washin…",2020-03-08 01:21:47,0,Cheesehead,-0.03333333333333333,negative
RT @nachomdeo: Primer muerto por coronavirus. Había llegado hace 12 días de Francia. Les habíamos avisado que el período de latencia era de…,2020-03-08 01:21:47,0,Gaby,0.0,neutral
RT @rreynolds: Here's a great example of what America can look forward to with #MedicareForAll or socialized medicine in general. Italian a…,2020-03-08 01:21:47,0,Ken Meacham,0.2833333333333334,positive
RT @Paul_VanDerMeer: Donald Trump sees the Coronavirus outbreak in America as if it's another episode of the Apprentice. Every confirmed Co…,2020-03-08 01:21:47,0,Linda,0.4,positive
RT @metroadelantado: Por ahora hay desempate entre River y Boca. Estamos más preparados para el Coronavirus que para otra final.,2020-03-08 01:21:47,0,Carlos Malica,0.0,neutral
RT @Fersito_27_: @Ivaningrado La cuenta del coronavirus,2020-03-08 01:21:47,0,Acciari,0.0,neutral
RT @CeSanz1: Avísenle a @ginesggarcia que ya tenemos el primer muerto por coronavirus. En un país serio a un inútil como este ya lo hubiera…,2020-03-08 01:21:47,0,nieves,0.0,neutral
RT @ElMotarrd: Los mejores lugares para infectarte mañana de coronavirus. https://t.co/Q49EKak26S,2020-03-08 01:21:47,0,Irene V,0.0,neutral
"RT @TNT_PELIGRO: YA NO TARDAN en decir, que gracias a los estrictos e inigualables controles realizados por la revolución, han logrado cont…",2020-03-08 01:21:47,0,Alf,0.0,neutral
"RT @ninaberries: what if @AmazonStudios or @netflix or @Apple just bought all the films from @sxsw and did a sxsw x streamer film festival,…",2020-03-08 01:21:47,0,Susan Anderson,0.0,neutral
"RT @AndyBiotech: Cumulative positivity rate further highlights under-testing for #coronavirus in U.S. 

- United Sates:  364/2500 = ~14%
-…",2020-03-08 01:21:47,0,Joel,0.0,neutral
RT @DhiyanaT: https://t.co/EyrnE4NIc1,2020-03-08 01:21:47,0,HeraigeyMary ވޯޓްތިލަފތަށް⚖️🏝,0.0,neutral
"RT @mredwards: I've heard that coronavirus is going to cause a massive shortage of books, which will be essential when we're all stuck at h…",2020-03-08 01:21:47,0,FOXYMORON,0.0,neutral
"RT @learyreports: @realDonaldTrump at Mar-a-Lago tonight:

“I’m not concerned at all,” the president said when asked about Coronavirus gett…",2020-03-08 01:21:47,0,ndngenuity,0.0,neutral
"RT @mredwards: I've heard that coronavirus is going to cause a massive shortage of books, which will be essential when we're all stuck at h…",2020-03-08 01:21:47,0,Yeliz Marí,0.0,neutral
"RT @psychdr100: Roughly half of republican voters say virus is not an imminent  threat.
POLL: Trump’s Flagrant Coronavirus Lies Are Turning…",2020-03-08 01:21:47,0,BetterWorld #Impeachment🍑🆘,-0.16666666666666666,negative
RT @kylegriffin1: Trump 'didn't know people died from the flu.' It killed his grandfather. https://t.co/mI8u5TRu6a,2020-03-08 01:21:46,0,Tracy McClarnon,-0.2,negative
"RT @Filippo60: That's exactly what liberals want. Create a state of panic to weaken economy, blame it on #Trump. 
Even though this virus is…",2020-03-08 01:21:46,0,LilyWhite🇺🇸,0.25,positive
RT @realvision: Just wait until U.S. testing begins and the magnitude of this becomes apparent… “The markets are going to shit themselves.”…,2020-03-08 01:21:46,0,The Laughing Man,-0.2,negative
"RT @DrDenaGrayson: ⚠️#France now has 949 confirmed #coronavirus cases, including 3 in the National Assembly (lower house of parliament).

4…",2020-03-08 01:21:46,0,Julia Arnold,0.4,positive
"RT @PhilipRucker: Asked about coronavirus reaching DC and getting closer to the White House, Trump just told reporters, “I’m not concerned…",2020-03-08 01:21:46,0,marie malicki,0.0,neutral
"RT @PaisaTweets_: Italy, Iran, China: Schools across the country closed for Coronavirus.

Mexico: 🇲🇽 https://t.co/IsxH04aGiA",2020-03-08 01:21:46,0,♡ tɛʀɛsa ♡,-0.1,negative
"RT @AJEnglish: #Coronavirus updates:

• Infection cases top 100,000 worldwide 
• Nearly 3,500 dead
• Outbreak in China appears to be slowin…",2020-03-08 01:21:46,0,V.,0.13333333333333333,positive
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:46,0,becca 💋,0.0,neutral
RT @DeptSaludPR: [Atención] El audio filtrado en redes sociales en el que se alega son doctores aceptando tres casos de #coronavirus en el…,2020-03-08 01:21:46,0,Roldán Abel Medina Nazario,-0.75,negative
RT @AndrewYang: The fear of the coronavirus is likely to be as or more destructive than the virus itself.,2020-03-08 01:21:46,0,Captain Ahab,-0.033333333333333326,negative
Parte médico plantel de boca : coronavirus estado avanzado,2020-03-08 01:21:46,0,C e🍓,0.0,neutral
RT @BNODesk: BREAKING: Missouri reports first case of coronavirus https://t.co/eUoE2b20hL,2020-03-08 01:21:46,0,Johnnymauler  🇺🇸👹🍷🏒🎸,0.25,positive
"Well, that explains why the men aren’t worried... #covid19 #coronavirus https://t.co/MFIqsKo5KQ",2020-03-08 01:21:46,0,Candice,0.0,neutral
RT @wtfsmooth: .... Matt Gaetz made light of coronavirus by wearing a gas mask. Now one of his constituents has died. https://t.co/v9gsb2Fd…,2020-03-08 01:21:46,0,Donald J. Trump ᵖᵃʳᵒᵈʸ,0.4,positive
"RT @MEMEOPERU: Alcalde de Moche: Sino podemos con los enfermos que tenemos, vamos a salir bien campante en la prensa decir: ¿vamos a tomar…",2020-03-08 01:21:46,0,G.A. Málaga Valz Gen,0.0,neutral
"RT @smabinho: Vous aussi depuis cette histoire du coronavirus, dans votre classe ça sort le gel désinfectant toutes les 15 secondes pour se…",2020-03-08 01:21:46,0,🎐 A,0.0,neutral
"RT @TheRickWilson: Viral Katrina rolls on.

CDC has tested 1,583 people for coronavirus https://t.co/yLARPjpKIO",2020-03-08 01:21:46,0,blouiem,0.0,neutral
RT @TMZ: Justin Bieber Swaps Stadiums for Arenas on Tour Thanks to Coronavirus https://t.co/v2nXTFhSSE,2020-03-08 01:21:46,0,#JB26💜,0.2,positive
RT @mayawiley: Critical announcement - #NYC will care for the uninsured who come forward with symptoms of #Coronavirus. New case in Queens…,2020-03-08 01:21:46,0,VauGeHa,0.06818181818181818,positive
RT @RichForrest2: Number of confirmed virus cases in UK jumps to 206 – as it happened https://t.co/9j1eCNqtVL,2020-03-08 01:21:46,0,Madre Jay - Swift Justice,0.4,positive
"RT @SantiCafiero: Recomendaciones a la población sobre el Nuevo Coronavirus COVID-19.

Es importante saber para prevenir.

Más información…",2020-03-08 01:21:46,0,Diego,0.0,neutral
RT @funder: BREAKING: First coronavirus case confirmed in DC. I guess Trump was lying when he said this was all going to slow down. Who wou…,2020-03-08 01:21:46,0,Amy Bayer,0.0486111111111111,positive
"RT @dgordon52: I see lots of reporters tweeting that Coronavirus is Trump’s first crisis that he didn’t create. 

Hurricane Maria killed mo…",2020-03-08 01:21:46,0,katherineislay,0.024999999999999994,positive
RT @girlsreallyrule: The CDC has contracted with a company for coronavirus test kits that Trump previously owned stock and he has shown NO…,2020-03-08 01:21:46,0,marlene mccoy,-0.16666666666666666,negative
"RT @mredwards: I've heard that coronavirus is going to cause a massive shortage of books, which will be essential when we're all stuck at h…",2020-03-08 01:21:46,0,purplefox{Commissions open},0.0,neutral
RT @brycetache: Raise your hand if you believe Trump should be immediately removed from office for lying about Coronavirus &amp; not having a p…,2020-03-08 01:21:46,0,Anne Johnson,0.0,neutral
"RT @drdave1999: A CPAC attendee has tested positive for the Coronavirus.

This was an event attended by Trump &amp; Pence, along with FL’s frea…",2020-03-08 01:21:46,0,Ed Jarrin,0.22727272727272727,positive
RT @brasil247: Primeira morte por coronavírus na América Latina é registrada na Argentina https://t.co/50KHEc6ACg,2020-03-08 01:21:46,0,Manuel Cortazar,0.0,neutral
RT @kumailn: I know the coronavirus isn’t that scary for a lot of ppl. Many of you are young &amp; healthy &amp; will be able to defeat it without…,2020-03-08 01:21:46,0,minimos,0.22000000000000003,positive
"RT @awrod: médico: su test dio positivo, tiene coronavirus 
yo: quién 
médico: usted pero tranquila que contamos con prof
yo: quién te preg…",2020-03-08 01:21:46,0,cin,0.0,neutral
"RT @EricG1247: ""a month and a half before the first COVID-19 case not linked to travel was diagnosed in the United States. The World Health…",2020-03-08 01:21:46,0,D,0.04166666666666667,positive
@chrislhayes This is Shock Doctrine territory. “I had to confiscate hundreds of miles of public land because of cor… https://t.co/BMEKmZwk36,2020-03-08 01:21:46,0,Micah Ian Wardog,0.0,neutral
RT @RedPilledCult45: Democrats &amp; the MSM are causing HYSTERIA over the coronavirus but IGNORE how nearly 3 HOMELESS people a day are dying…,2020-03-08 01:21:46,0,fritzy,0.1,positive
"RT @thedoggeneral1: So, is this right?

Trump denied coronavirus test kits from WHO.

Waited.

Then got contract for test kits from a compa…",2020-03-08 01:21:46,0,M Kim MG,0.2857142857142857,positive
"RT @B52Malmet: “I suspect that if you see a person wearing a MAGA hat these days, it might be wise to steer clear. If they are watching Fox…",2020-03-08 01:21:46,0,Vlinders,0.39999999999999997,positive
RT @KatiePhang: I rarely use profanity on Twitter but an asshole like ⁦@mattgaetz⁩ deserves all of it and then some.  https://t.co/NM2LJUoh…,2020-03-08 01:21:46,0,#GiveUsAVote #CloseTheCamps NichtMeinFührer 🌊,0.3,positive
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:46,0,Loïc G.,0.2,positive
RT @ColbyItkowitz: CPAC chairman Matt Schlapp tells me he interacted with attendee who has tested positive for coronavirus. While the timel…,2020-03-08 01:21:46,0,BAZ,0.22727272727272727,positive
"RT @RevDrBarber: If the new coronavirus is revealing a deeper moral crisis in our democracy, may it also rally us to come together and addr…",2020-03-08 01:21:46,0,Connie Ziegler,0.06818181818181818,positive
"RT @hectorpersan: Leonor, contagiada, teme condenar al Reino a un eterno invierno de coronavirus, huye a las montañas, donde construye un p…",2020-03-08 01:21:46,0,Mery 👼🏼,0.0,neutral
I'm getting tired of hearing about the Coronavirus lets find something else to harp about more people die of the fl… https://t.co/pS5XIaICOb,2020-03-08 01:21:46,0,Kris cox,0.04999999999999999,positive
RT @ayoair: The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING C…,2020-03-08 01:21:46,0,eli🥯,-0.4,negative
"RT @itsJeffTiedrich: what our president has done to fight the coronavirus:
- praised himself
- called it a hoax
- blamed Obama
- worn a stu…",2020-03-08 01:21:46,0,Sonya Samuels,0.0,neutral
RT @spectatorindex: JUST IN: 27 new coronavirus deaths in China,2020-03-08 01:21:46,0,Txema Món,0.13636363636363635,positive
"RT @charliekirk11: California's Governor is keeping Americans from re-entering the state over fears they may have Coronavirus

This is a sm…",2020-03-08 01:21:46,0,Tom Schade,0.0,neutral
"RT @hematocritico: Edades de los fallecidos por Coronavirus en España :
69,82,99, 76,91, 83,87,87,91 y 91

A ver. VAMOS A VER.",2020-03-08 01:21:46,0,Javier Castro,0.0,neutral
RT @ayoair: The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING C…,2020-03-08 01:21:46,0,♡ Alexis ♡,-0.4,negative
"RT @dgordon52: I see lots of reporters tweeting that Coronavirus is Trump’s first crisis that he didn’t create. 

Hurricane Maria killed mo…",2020-03-08 01:21:46,0,CROSBY/MALKIN 2020,0.024999999999999994,positive
"Trump’s Coronavirus Press Event Was Even Worse Than It Looked

https://t.co/4d1BfdhQmS",2020-03-08 01:21:46,0,John Martinez,-0.4,negative
RT @moi2626: Tu sais.. Les occidentaux... Ces peuples éduqués et nobles... Quand tout va bien.. Car au moindre #coronavirus... Leur nature…,2020-03-08 01:21:46,0,💀MusulmanGueuxiens💀,0.0,neutral
@lacornetanegra @DMargaraFran Mexico encontro la cura para el coronavirus,2020-03-08 01:21:46,0,Lorena,0.0,neutral
RT @funder: GOP Rep Matt Gaetz wore a gas mask to mock the coronavirus fears. Now one of his constituents died from it. Gaetz should resign.,2020-03-08 01:21:46,0,Patricia 'TheSquad' Ange B Writing,0.0,neutral
RT @samantha__riggs: coronavirus made flights so cheap y’all can finally afford to hang out with your internet boyfriend,2020-03-08 01:21:46,0,maddie,0.2,positive
RT @salvaearthh: no voy a permitir que mi causa de muerte sea coronavirus,2020-03-08 01:21:46,0,¿?,0.0,neutral
"RT @Noahpinion: This thread is wild. Our entire health system, with the exception of a few places like Stanford or the University of Washin…",2020-03-08 01:21:45,0,Maryse L,-0.03333333333333333,negative
"RT @RibbonChieko: EUのHP
→日本に上陸前の英国籍クルーズ船の数をプラス

WHOでは国内状況を知る目安とする数なので
クルーズ船は日本国内の感染者数とは初めから別扱い

しかしNHKはじめ日本メディアは
クルーズ船の数を日本国内感染者、死者を合計して報道…",2020-03-08 01:21:45,0,iroirokininaru,0.0,neutral
"RT @ReporteYa: #7Mar #Coronavirus #Iran
 Los desechos infectados con COVID-19 del Hospital Imam Khomeini fueron arrojados cerca de las oril…",2020-03-08 01:21:45,0,luz.m.hernandez,0.0,neutral
https://t.co/5xoTMWNsJe,2020-03-08 01:21:45,0,Life in the Breakdown Lane,0.0,neutral
"RT @autistictic: Please REALLY take in how EASILY amid the Coronavirus pandemic

- places go back to single use plastic
- businesses switch…",2020-03-08 01:21:45,0,Christian Gamauf,0.14047619047619048,positive
"RT @PhilipWegmann: BREAKING: ""The American Conservative Union has learned that one of our CPAC attendees has unfortunately tested positive…",2020-03-08 01:21:45,0,Carolyn Ann Robinson,-0.25,negative
"RT @phillyphilstl2: @stoolpresidente @coronavirus My wife said it best. We don’t have to worry about the coronavirus, we need to worry abou…",2020-03-08 01:21:45,0,BigJ Journalist,1.0,positive
"@taborda_pedro It’s true. There’s nothing to worry about. Go to mall, we need this economy to keep going. Also, tak… https://t.co/oDddVSaxNk",2020-03-08 01:21:45,0,Stephen Punwasi,0.35,positive
Vice President Mike Pence said the United States is taking “decisive action” to deal with the crew of a cruise ship… https://t.co/m3WxyHy6Ql,2020-03-08 01:21:45,1,WSVN 7 News,0.1,positive
"RT @DrDenaGrayson: 🚨BREAKING: #Italy may lock down entire sections in its north and restrict movement for 25% of its population, as #corona…",2020-03-08 01:21:45,0,WellDayum,-0.07777777777777779,negative
RT @KatiePhang: I rarely use profanity on Twitter but an asshole like ⁦@mattgaetz⁩ deserves all of it and then some.  https://t.co/NM2LJUoh…,2020-03-08 01:21:45,0,BlueTexan🌊🌊🇺🇸,0.3,positive
"LeBron sobre el coronavirus: ""Sin fans, no jugaré"". Canal: NBA TV.",2020-03-08 01:21:45,0,SpanishLatAmEplayer,0.0,neutral
"RT @Stats_Alerts: BREAKING:
Coronavirus death toll raises to 3,501.
Total cases to 102,585.
Country | 😷Cases | 💀deaths

🇨🇳 | 😷 80,651 | 💀 3…",2020-03-08 01:21:45,0,Moon🦖🇬🇧🦄🌈,0.0,neutral
RT @whatchidid: Anti-Asian discrimination due to coronavirus-related fear is so horrid and it’s happening globally. Part of fighting this p…,2020-03-08 01:21:45,0,kung fu kenny 🔮,-0.0625,negative
RT @ayoair: The media: “CORONAVIRUS PANDEMIC IS GETTING WORSE EVERYONE PLS WASH UR HANDS AND QUARANTINE URSELVES DON’T MOVE WE’RE GETTING C…,2020-03-08 01:21:45,0,ZAHRYA💜🍍,-0.4,negative
"RT @RepDanCrenshaw: 7/7 Question #6: Did President Trump really call the coronavirus a hoax?

Answer: Of course not. President Trump was re…",2020-03-08 01:21:45,0,DeeDee Maki,0.2,positive
RT @ak_mack: D.C. Mayor Bowser says the patient diagnosed with Coronavirus in the district today had no recent history of international tra…,2020-03-08 01:21:45,0,James Schmeling,0.0,neutral
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:45,0,Sir Fitz,0.0,neutral
RT @bepocar: Sobre coronavirus en #Venezuela https://t.co/rcMpdsmRZr,2020-03-08 01:21:45,0,Dulce,0.0,neutral
"RT @mredwards: I've heard that coronavirus is going to cause a massive shortage of books, which will be essential when we're all stuck at h…",2020-03-08 01:21:45,0,Juan Jose Molina,0.0,neutral
@infobae Bitácora de gobierno. Dia 88. Se nos murió un votante por coronavirus  y desmintió al ministro de salud qu… https://t.co/NRlSSIgOgw,2020-03-08 01:21:45,0,feliceslosignorantes,0.0,neutral
"RT @ArquitectoxHora: Hoy volví de Europa con la familia.
A continuación el calvario que nos hicieron pasar en Ezeiza al llegar, para la pre…",2020-03-08 01:21:45,0,Mariela Fernandez,0.0,neutral
"RT @MileDiazJara: Antes de que empiece una histeria colectiva
Coronavirus tiene una tasa de mortalidad entre 2 a 4% en territorio asiatico…",2020-03-08 01:21:45,0,Lilian Gayoso (Choco),0.0,neutral
RT @jackieaz0306: @B52Malmet @washingtonpost Sorry to be a big meanie but if trump and pence got sick and quarantined Nancy would take care…,2020-03-08 01:21:45,0,Stable Majority Resist,-0.4047619047619048,negative
"RT @melquiadess: Murió *con* Coronavirus, no *de* Coronavirus.",2020-03-08 01:21:45,0,Belu,0.0,neutral
"RT @BriannaWu: Coronavirus hit CPAC, where both Trump and Pence recently spoke. 

Pandemics don’t care what political party you belong to.…",2020-03-08 01:21:45,0,Watts-Bofa,0.0,neutral
"RT @sgc_es: 3 meses de gobierno y tenemos:
Jubilados estafados
Parate de la economía (autos, construcción, extracción de petróleo)
Inflació…",2020-03-08 01:21:45,0,Sandra,0.5,positive
"RT @MingNa: Who knew people rather starve than have a dirty a-hole?!🤷‍♀️😳😂

Zombie apocalyptic films NEVER showed panic buying/looting of #…",2020-03-08 01:21:45,0,Butternut Squash 🇺🇸,-0.6,negative
"RT @LaReinaDeNarnia: Un paraguayo de 32 años que llegó procedente de Ecuador es el 1er contagiado de #coronavirus en su país, confirmó este…",2020-03-08 01:21:45,0,Fernando Cedeño,0.0,neutral
@TheTNHoller @edmiester @SecAzar Trump’s Failure to adequately recognize/respond to the Coronavirus Disaster is one… https://t.co/gQ6DKFr9sd,2020-03-08 01:21:45,1,Rev Ron,0.008333333333333304,positive
RT @KHJ_Esq: Coronavirus got Boomers stocking their doomsday bunkers... meanwhile millennials are online shopping for bathing suits for the…,2020-03-08 01:21:45,0,Sky Goddess 💜✈️,0.0,neutral
RT @vicentenunes: Contraprova confirma infecção por coronavírus em paciente de 52 anos que está internada em estado grave em hospital públi…,2020-03-08 01:21:45,0,Blog Olho na Mira,0.0,neutral
"RT @NicoBolivariano: 🇨🇳Coronavirus
🇨🇵Coronavirus
🇮🇹Coronavirus 
🇧🇬Coronavirus
🇨🇭Coronavirus 
🇪🇸Lávate las manos y apañao

#l6ncoronavirus",2020-03-08 01:21:45,0,Nemesis 🦉,0.0,neutral
RT @whoislikeGod33: Dr Sebi woulda got coronavirus outta here with some steamed kale and vicks but the government be hatin’ smh,2020-03-08 01:21:45,0,Lil Hutch 🩹,0.0,neutral
RT @frankiehdz31: Coronavirus who?,2020-03-08 01:21:45,0,Erik,0.0,neutral
"RT @DouayRheims1: ""You may now wink at the bride...""

(image courtesy of Franciscan Brothers of Peace) #Catholic #humour 

#coronavirus #co…",2020-03-08 01:21:45,0,LadyLake PR ⚜,0.0,neutral
"RT @joseficaste: Tenemos dengue, mueren los niños Wichis sin solución, sarampión y ahora Coronavirus..sin embargo desde el ejecutivo y el m…",2020-03-08 01:21:45,0,Edith Quaresima,0.0,neutral
@GavinNewsom you are rationing are water in a time where we are supposed to be watching our hands at least 20 secon… https://t.co/F2LNVLntSn,2020-03-08 01:21:45,0,CA Patriot❤🇺🇸,-0.3,negative
"RT @nokidhungry: No Kid Hungry works with schools and community groups across the US, and we're staying in close communication with them ab…",2020-03-08 01:21:45,0,AbCollar®,0.0,neutral
RT @kylegriffin1: Trump 'didn't know people died from the flu.' It killed his grandfather. https://t.co/mI8u5TRu6a,2020-03-08 01:21:45,0,Rick Adcock,-0.2,negative
RT @Ruby_Commane: BREAKING: Public Health has just revealed a man in his twenties diagnosed with Coronavirus in Hobart did not comply with…,2020-03-08 01:21:45,0,Nightly News 7 Tasmania,0.0,neutral
RT @HoustonChron: 11 Houston hospital workers quarantined amid coronavirus concerns https://t.co/5NV5hlr47i,2020-03-08 01:21:45,0,Betty,0.0,neutral
RT @Talya8news: BREAKING-- Virginia confirms first case of Coronavirus,2020-03-08 01:21:44,0,"Black Connections, LLC",0.25,positive
"RT @WIRED: During a public health crisis, clear and true information from leaders is the only way to avoid dangerous panic. Trump's press e…",2020-03-08 01:21:44,0,BJH,-0.029999999999999992,negative
"RT @FluTrackers: Argentina: A 64-year-old man has died in Argentina as a result of the #coronavirus, the first such death in Latin America.…",2020-03-08 01:21:44,0,Ilsa 🩸🦷,0.125,positive
RT @TXTrumpette89: Police-enforced quarantine hits Calif. residential block after man’s coronavirus death https://t.co/Qh7rXiohrI,2020-03-08 01:21:44,0,Californian Refugees,0.0,neutral
"RT @MayorByronBrown: While we must remain vigilant about the #Coronavirus, @weconnectlife is urging donors to continue to give blood. If yo…",2020-03-08 01:21:44,0,💫,0.0,neutral
Si tienes diabetes o la inmunidad baja... El coronavirus te pillara muy mal... Les recomiendo probioticos... Vitami… https://t.co/Osj2RaPhaT,2020-03-08 01:21:44,0,Mônica Andrea C. Sanderson,0.0,neutral
"RT @STANCDV: #Coronavirus
Tiene que haber un control del gobierno para evitar que los productos de higiene/sanitacion  suban mas del 100%…",2020-03-08 01:21:44,0,.,0.0,neutral
"RT @elcoya1977: Asesinan a diario en Santa Fe y es una cuestión ESTACIONAL.

El CORONAVIRUS jamás iba a llegar a la Argentina y ya hay un m…",2020-03-08 01:21:44,0,Leni De,0.0,neutral
"RT @Bananadogs3: 430 diagnosed cases of CoronaVirus today.
Seems relatively low, right?
But if only 500 folks were tested, we don’t know ho…",2020-03-08 01:21:44,0,*•.¸♡ ∂𝔞ʷภ ♡¸.•* ❄🌊🌈🗽❤🌎🌍🌏,0.09523809523809523,positive
RT @girlsreallyrule: ACU chairman Matt Schlapp...did interact with the infected at the [CPAC] event. The precise chronology could not be le…,2020-03-08 01:21:44,0,I DIDN'T VOTE FOR THE IDIOT,0.4,positive
"RT @RawStory: #BREAKING: CPAC conference attended by Trump and Pence announces an attendee tested positive for coronavirus
https://t.co/Tfx…",2020-03-08 01:21:44,0,Determination,0.22727272727272727,positive
RT @TimRunsHisMouth: CLEARLY if I express that I'm not afraid or paranoid about coronavirus... it means I want EVERYONE ELSE to die... GTFO…,2020-03-08 01:21:44,0,"Linda Suhler, PhD (Text TRUMP to 88022)",0.2,positive
RT @JoelTColeman: SEC West holding its own against coronavirus https://t.co/yOOOOezunB,2020-03-08 01:21:44,0,La〽️arre,0.25,positive
RT @fdragoni: #Coronavirus scusate riformulo la domanda... a che ora si è dimesso Conte? https://t.co/Nu5W9hsG2S,2020-03-08 01:21:44,0,Carlo Conforti🇮🇹,0.0,neutral
